#{"t_start": 1670989386.9745214, "env_id": "Breakout-v0"}
r,l,t
8.0,674,14951.515893
6.0,473,14952.875892
6.0,517,14954.429892
9.0,662,14956.401892
11.0,765,14958.801892
6.0,466,14960.109896
8.0,587,14961.915892
11.0,750,14964.269893
11.0,804,14966.735891
10.0,656,14968.751894
11.0,731,14971.008747
6.0,448,14972.361402
12.0,761,14974.673403
10.0,685,15171.697403
6.0,536,15173.275403
11.0,776,15175.685405
8.0,608,15177.547403
12.0,712,15179.743404
11.0,759,15182.103404
6.0,515,15183.621401
8.0,575,15185.315404
7.0,507,15186.829402
7.0,524,15188.433403
5.0,476,15189.917408
11.0,717,15192.133411
8.0,601,15193.933403
7.0,578,15195.639404
11.0,673,15197.709405
9.0,779,15391.183487
6.0,512,15392.743486
13.0,658,15394.759491
5.0,435,15396.003487
9.0,623,15397.915488
8.0,567,15399.617488
7.0,617,15401.465486
8.0,567,15403.157489
10.0,654,15405.14149
6.0,551,15406.701487
10.0,677,15408.789486
8.0,598,15410.557488
13.0,734,15412.763486
10.0,717,15414.941487
9.0,689,15417.083486
13.0,683,15609.730592
14.0,900,15612.53859
6.0,537,15614.11459
7.0,535,15615.702591
7.0,578,15617.398588
5.0,421,15618.67859
9.0,661,15620.658588
8.0,466,15622.000591
8.0,577,15623.786591
6.0,509,15625.290589
10.0,652,15627.29659
10.0,754,15629.698589
11.0,761,15631.99259
11.0,796,15634.48059
8.0,638,15826.66041
2.0,279,15827.382409
10.0,734,15829.736408
11.0,640,15831.702408
6.0,488,15833.156409
9.0,671,15835.17641
8.0,656,15837.164411
8.0,672,15839.150408
15.0,782,15841.580411
5.0,421,15842.772412
11.0,775,15845.226408
12.0,677,15847.274407
6.0,504,15848.79441
13.0,919,15851.806411
13.0,917,16043.697839
10.0,651,16045.655836
9.0,708,16047.797836
5.0,448,16049.121836
9.0,617,16051.085331
10.0,705,16053.289328
9.0,716,16055.509331
14.0,728,16057.785331
6.0,470,16059.159332
7.0,539,16060.729329
19.0,917,16063.639327
10.0,675,16065.711329
6.0,498,16067.245329
8.0,584,16069.00333
7.0,590,16070.835264
1.0,236,16071.403265
