#{"t_start": 1670900814.494702, "env_id": "Breakout-v0"}
r,l,t
1.0,248,315.014147
1.0,247,315.708147
1.0,238,316.320146
1.0,232,316.884146
0.0,217,317.396145
0.0,190,317.916149
1.0,219,318.558147
5.0,468,320.022146
0.0,188,320.544147
0.0,177,321.004148
1.0,263,321.668147
0.0,194,322.220147
1.0,245,322.864145
1.0,228,323.518149
0.0,183,323.990145
0.0,199,324.452148
4.0,427,325.726149
1.0,241,326.398145
0.0,206,326.920146
2.0,309,327.804151
1.0,253,328.408146
0.0,196,328.902148
2.0,316,329.882145
3.0,347,330.882145
0.0,223,331.394145
0.0,217,331.906147
2.0,306,332.842147
2.0,344,333.894145
1.0,215,334.380147
0.0,179,334.828147
4.0,382,335.998159
4.0,377,337.084148
2.0,292,337.860145
2.0,302,338.706146
1.0,270,339.380145
4.0,437,340.796146
0.0,195,341.270146
0.0,190,341.728146
1.0,252,342.382145
2.0,273,343.222147
2.0,324,344.078149
2.0,285,344.854146
0.0,176,345.270145
0.0,196,345.786147
0.0,169,346.190145
0.0,202,346.672147
3.0,372,347.772146
3.0,386,349.006147
1.0,280,349.670146
7.0,585,351.512146
1.0,250,352.184147
3.0,368,353.298148
2.0,295,354.074146
2.0,301,354.972147
0.0,209,355.440147
2.0,289,356.254146
4.0,387,357.396147
2.0,270,358.172147
1.0,249,358.872147
1.0,247,359.606146
2.0,301,360.396149
3.0,332,361.330145
1.0,240,362.038151
1.0,252,362.674148
2.0,321,363.584147
2.0,322,364.508148
0.0,180,365.024149
2.0,315,365.866146
3.0,396,366.978147
3.0,385,368.118145
3.0,393,369.25215
2.0,293,370.062146
0.0,220,370.552148
2.0,319,371.38215
2.0,298,372.218148
1.0,236,372.796148
0.0,212,373.296147
3.0,388,374.436148
2.0,325,375.362147
2.0,317,376.224145
2.0,303,377.078148
2.0,307,377.888145
2.0,297,378.728149
3.0,376,379.814147
2.0,296,380.592146
4.0,438,381.874148
2.0,289,382.708148
2.0,301,383.526147
2.0,313,384.376147
4.0,429,385.628146
5.0,539,387.186148
3.0,343,388.180148
0.0,193,388.654147
0.0,201,389.132147
1.0,253,389.856152
3.0,378,390.996145
1.0,232,391.576148
3.0,334,392.526147
1.0,266,393.242147
2.0,321,394.160145
0.0,167,394.554146
2.0,286,395.432149
0.0,190,395.894148
2.0,300,396.686146
2.0,309,397.648147
2.0,285,398.560149
2.0,278,399.266147
4.0,442,400.648147
1.0,263,401.416145
2.0,301,402.162148
2.0,307,403.084148
0.0,180,403.552147
0.0,188,403.980147
1.0,227,404.602148
0.0,174,405.034147
5.0,453,406.526147
0.0,183,406.998146
0.0,172,407.536145
0.0,202,408.006147
3.0,336,408.950147
0.0,184,409.436149
0.0,183,409.868148
2.0,265,410.642146
4.0,439,411.946146
1.0,226,412.566149
0.0,202,413.054147
0.0,198,413.630146
0.0,215,414.198147
0.0,215,414.706148
1.0,232,415.342148
1.0,230,415.994146
3.0,392,417.196147
2.0,271,418.170146
1.0,249,419.026149
5.0,501,423.537934
2.0,289,424.385933
0.0,208,424.9566
5.0,510,426.847279
2.0,295,427.792449
6.0,565,429.855367
0.0,207,430.525366
1.0,254,431.380367
3.0,356,432.854366
2.0,315,434.210881
3.0,381,435.697881
3.0,379,436.902902
5.0,489,438.501962
0.0,208,439.081964
0.0,187,439.571963
4.0,409,440.934965
0.0,183,441.493998
2.0,303,442.530504
2.0,308,443.518509
1.0,288,444.437567
3.0,380,445.904266
2.0,317,447.413197
3.0,345,448.716197
0.0,197,449.351199
4.0,438,450.739195
1.0,240,451.466194
1.0,222,452.128197
0.0,215,452.669195
2.0,269,453.474196
1.0,251,454.197195
1.0,267,455.017195
0.0,218,455.626194
1.0,242,456.377195
0.0,193,456.823194
0.0,182,457.288194
1.0,235,458.117197
4.0,383,459.300195
1.0,235,459.983197
0.0,204,460.534195
0.0,184,461.064194
0.0,201,461.668707
2.0,275,462.451707
0.0,205,463.051218
0.0,215,463.566217
1.0,258,464.295218
1.0,222,464.940219
0.0,185,465.480218
2.0,288,466.307218
0.0,196,466.832217
2.0,313,467.772217
3.0,313,468.736217
0.0,213,469.331217
1.0,243,470.01022
0.0,196,470.544219
1.0,239,471.305217
1.0,242,471.920219
1.0,256,472.674216
3.0,329,473.626216
0.0,193,474.143217
2.0,272,474.926217
1.0,229,475.654217
2.0,272,476.507218
1.0,244,477.203218
1.0,240,477.837216
1.0,245,478.560219
2.0,290,479.451218
1.0,234,480.094218
5.0,436,481.574218
2.0,290,482.482218
2.0,273,483.240218
2.0,317,484.278217
2.0,274,485.106219
1.0,271,485.964218
4.0,432,487.249216
1.0,260,487.955216
2.0,296,488.852219
2.0,307,489.671217
2.0,308,490.669218
1.0,253,491.388218
2.0,290,492.298219
3.0,355,493.47822
4.0,433,494.808216
0.0,187,495.293216
2.0,290,496.179219
2.0,301,497.110218
0.0,216,497.659217
0.0,220,498.228216
2.0,286,499.063217
5.0,498,500.641218
3.0,356,501.695217
5.0,512,503.339218
2.0,320,504.257219
5.0,498,505.845218
3.0,362,506.935218
2.0,295,507.797216
1.0,264,508.525218
2.0,308,509.457219
0.0,186,509.911217
2.0,323,510.826217
2.0,290,511.716216
2.0,294,512.537219
2.0,287,513.458219
2.0,313,514.318218
0.0,194,514.835217
1.0,241,515.484219
0.0,191,515.939219
1.0,259,516.640218
5.0,518,518.289219
4.0,429,519.641218
0.0,196,520.178218
2.0,296,520.986217
3.0,353,522.146217
0.0,194,522.664216
0.0,215,523.140218
0.0,207,523.733217
3.0,367,524.773217
4.0,422,526.064216
2.0,298,527.01022
0.0,218,527.520218
3.0,365,528.642218
5.0,479,530.107217
2.0,316,530.973217
1.0,256,531.755217
2.0,298,532.640219
2.0,320,533.567219
3.0,370,534.688216
0.0,205,535.185217
2.0,296,536.096218
2.0,310,536.938219
0.0,201,537.510219
3.0,365,538.632217
3.0,372,539.725219
4.0,417,541.102218
2.0,290,542.034218
0.0,215,542.496217
2.0,300,543.407218
2.0,299,544.218218
4.0,447,545.563217
2.0,298,546.449217
7.0,463,547.939216
4.0,396,549.248217
0.0,193,549.758218
1.0,248,550.464219
4.0,440,551.870216
1.0,239,552.511217
2.0,295,553.413218
0.0,176,553.883219
2.0,285,554.849218
0.0,187,555.343219
0.0,189,555.825217
3.0,329,556.891219
2.0,289,557.750218
2.0,299,558.629217
0.0,191,559.104217
0.0,187,559.606228
2.0,295,560.52722
1.0,252,561.289217
3.0,343,562.420219
2.0,335,563.378217
3.0,342,564.475217
4.0,472,565.978218
3.0,368,567.177216
3.0,373,568.401217
3.0,370,569.523218
2.0,296,570.358218
2.0,291,571.207218
3.0,349,572.362221
2.0,270,573.192218
1.0,259,573.833216
1.0,221,574.486218
1.0,208,575.074218
0.0,167,575.536217
1.0,233,576.147216
1.0,245,576.859217
1.0,224,577.512219
0.0,201,578.074217
1.0,256,578.816218
2.0,273,579.695219
1.0,232,580.356217
0.0,197,580.897217
2.0,284,581.82322
3.0,322,582.840218
0.0,210,583.338217
2.0,302,584.286217
2.0,302,585.124219
3.0,371,586.297216
2.0,303,587.192217
2.0,308,588.111219
4.0,448,589.560219
2.0,284,590.317217
2.0,321,591.307216
2.0,307,592.237217
9.0,591,594.046218
2.0,290,594.878732
2.0,298,595.79973
5.0,466,597.301731
3.0,343,598.295731
2.0,278,599.083733
2.0,309,600.030731
5.0,481,601.655736
4.0,454,603.142733
2.0,292,603.965732
1.0,271,604.800732
2.0,304,605.710731
1.0,258,606.507731
0.0,196,607.009731
2.0,316,607.920732
1.0,261,608.706732
1.0,221,609.444733
1.0,225,610.125732
4.0,461,611.655732
2.0,261,612.483733
1.0,280,613.30273
0.0,195,613.950734
0.0,177,614.47673
1.0,253,615.212731
0.0,187,615.71873
1.0,219,616.355733
0.0,177,616.849732
1.0,224,617.546732
6.0,477,619.196733
0.0,166,619.676732
0.0,192,620.225732
4.0,416,621.570732
0.0,198,622.11673
2.0,275,622.93673
2.0,288,623.789731
1.0,257,624.571731
2.0,284,625.417731
2.0,293,626.329731
0.0,199,626.87673
1.0,269,627.688733
2.0,268,628.473731
0.0,209,629.01273
0.0,205,629.549731
0.0,210,630.102731
0.0,204,630.654733
2.0,290,631.49773
1.0,244,632.191731
0.0,202,632.675732
1.0,236,633.31673
3.0,327,634.31773
0.0,209,634.838732
1.0,251,635.599741
1.0,228,636.26173
3.0,342,637.372732
3.0,371,638.511731
0.0,204,639.01773
3.0,314,640.02473
0.0,193,640.609731
1.0,266,641.288732
2.0,339,642.279731
2.0,332,643.23673
2.0,298,644.171731
3.0,366,645.308731
2.0,305,646.17573
3.0,399,647.468732
2.0,313,648.389732
0.0,195,648.923733
0.0,197,649.482731
0.0,189,650.002731
3.0,364,651.176733
0.0,198,651.719731
2.0,301,652.595732
2.0,303,653.53873
2.0,309,654.483732
1.0,273,655.194734
0.0,198,655.740732
2.0,288,656.662731
2.0,302,657.64573
3.0,366,658.778732
0.0,215,659.340731
4.0,436,660.73473
0.0,205,661.231733
0.0,211,661.75373
0.0,201,662.333733
