#{"t_start": 1670908895.3602335, "env_id": "Breakout-v0"}
r,l,t
2.0,329,298.07974
0.0,204,298.651739
2.0,260,299.511735
1.0,227,300.167738
1.0,260,300.943739
3.0,332,301.847735
2.0,347,303.015738
3.0,360,304.149736
1.0,263,304.783737
4.0,427,306.063736
2.0,295,306.865736
2.0,340,307.857738
1.0,230,308.617738
3.0,372,309.651736
3.0,350,310.745737
3.0,398,311.873737
2.0,280,312.639736
4.0,434,313.941739
3.0,395,315.201739
2.0,332,316.197738
2.0,295,316.989736
2.0,285,317.873739
2.0,314,318.727737
1.0,250,319.529737
0.0,217,320.069736
0.0,176,320.623738
1.0,263,321.287736
0.0,185,321.741739
1.0,264,322.543736
1.0,271,323.205735
0.0,182,323.775737
2.0,321,324.623739
3.0,360,325.76174
0.0,193,326.23174
2.0,330,327.177738
1.0,252,327.861738
0.0,188,328.459735
2.0,295,329.317737
1.0,255,330.08974
0.0,200,330.579736
4.0,416,331.891739
0.0,212,332.373738
0.0,196,332.997736
5.0,491,334.519741
2.0,297,335.331738
1.0,248,336.053739
0.0,202,336.553738
5.0,472,338.079739
3.0,376,339.241738
1.0,267,339.889738
0.0,193,340.507738
0.0,196,341.031737
0.0,209,341.481738
2.0,285,342.379739
1.0,279,343.095737
1.0,251,343.917738
1.0,247,344.59574
1.0,265,345.407735
5.0,453,346.795741
0.0,211,347.307737
3.0,354,348.363737
2.0,314,349.201738
5.0,483,350.765737
1.0,242,351.531737
0.0,195,352.001738
2.0,309,352.963737
2.0,333,353.849739
1.0,222,354.565739
2.0,327,355.459736
2.0,308,356.363738
2.0,350,357.411739
6.0,489,358.869736
2.0,310,359.723743
1.0,232,360.435738
3.0,324,361.373735
2.0,292,362.277736
2.0,299,363.007737
2.0,331,364.043736
3.0,360,365.179736
4.0,388,366.407738
2.0,308,367.233736
5.0,476,368.827737
3.0,358,370.011739
0.0,191,370.467736
2.0,319,371.431736
4.0,410,372.715737
1.0,277,373.453738
0.0,192,374.027737
0.0,184,374.461738
0.0,200,374.93174
0.0,192,375.431739
3.0,358,376.569736
2.0,299,377.557736
2.0,276,378.289736
1.0,237,379.055737
0.0,206,379.52574
4.0,378,380.753738
2.0,308,381.583736
0.0,220,382.223737
2.0,310,383.087738
0.0,184,383.647736
1.0,236,384.281738
4.0,378,385.529738
2.0,320,386.427738
2.0,255,387.171737
1.0,254,387.891737
0.0,207,388.557738
2.0,264,389.321736
2.0,292,390.229738
0.0,211,390.767751
2.0,304,391.711738
1.0,243,392.379737
0.0,188,392.875736
1.0,245,393.665739
5.0,487,395.297739
1.0,245,395.865737
2.0,281,396.757735
2.0,267,397.521738
0.0,183,398.117738
1.0,253,398.761739
0.0,186,399.18574
1.0,244,399.899736
0.0,198,400.391739
0.0,193,401.053737
4.0,357,402.085738
3.0,344,403.155737
1.0,233,403.799738
2.0,282,404.681738
0.0,197,405.241737
0.0,210,405.905737
1.0,218,406.509738
3.0,333,407.599738
0.0,195,408.06574
3.0,331,409.179736
1.0,233,409.813737
0.0,192,410.299741
0.0,213,410.953735
1.0,283,411.773738
5.0,423,413.177738
4.0,395,414.385736
3.0,327,415.455738
0.0,211,415.955736
3.0,332,417.039736
1.0,236,417.653737
1.0,233,418.335738
1.0,241,419.027738
2.0,260,419.819736
3.0,388,421.075739
2.0,266,421.867738
1.0,248,422.521737
0.0,197,423.053737
0.0,183,423.609738
2.0,310,424.553736
1.0,260,425.35974
3.0,334,426.391739
1.0,258,427.145737
1.0,252,427.751738
0.0,187,428.299736
0.0,194,428.815736
0.0,189,429.253739
2.0,293,430.131736
3.0,362,431.091736
3.0,363,432.129737
0.0,185,432.581738
2.0,324,433.579738
2.0,306,434.479735
0.0,195,434.893737
2.0,283,435.681736
2.0,312,436.667737
2.0,281,437.573747
2.0,288,438.323736
1.0,221,439.119742
2.0,288,439.893739
3.0,358,441.011737
3.0,356,442.197738
4.0,417,443.33374
2.0,281,444.271738
2.0,308,445.259736
3.0,366,446.265736
1.0,257,447.049736
1.0,273,447.713738
2.0,318,448.75374
2.0,292,449.577739
3.0,389,450.767739
0.0,186,451.305738
3.0,364,452.339737
3.0,343,453.553739
3.0,321,454.519738
2.0,294,455.381738
1.0,235,456.097736
3.0,384,457.253737
0.0,197,457.80974
0.0,208,458.307742
2.0,295,459.215739
10.0,578,461.067741
2.0,300,461.907738
1.0,234,462.665738
3.0,390,463.917737
3.0,381,464.983736
3.0,391,466.269737
3.0,362,467.481736
3.0,364,468.601737
0.0,182,469.009738
3.0,385,470.217738
0.0,187,470.679735
2.0,273,471.473739
1.0,257,472.263736
1.0,238,472.921736
4.0,439,474.377736
1.0,222,475.095738
3.0,354,476.117737
1.0,241,476.865736
3.0,380,477.981736
3.0,349,479.001738
2.0,302,479.895739
4.0,366,481.067741
2.0,305,481.837737
1.0,240,482.543738
3.0,374,483.703738
4.0,386,484.951737
0.0,182,485.403737
2.0,271,486.25774
2.0,307,487.207737
2.0,310,488.013737
0.0,191,488.513736
2.0,304,489.409739
2.0,330,490.425737
3.0,347,491.401736
5.0,461,492.881739
1.0,248,493.699737
2.0,284,494.459739
2.0,284,495.333736
2.0,288,496.111738
4.0,339,497.201737
2.0,285,498.073736
0.0,208,498.651739
1.0,243,499.317739
1.0,241,500.073736
2.0,299,500.913738
2.0,301,501.849735
2.0,295,502.675737
3.0,364,503.865738
0.0,203,504.387741
1.0,237,505.161736
1.0,247,505.837735
8.0,387,507.143738
1.0,230,507.81374
1.0,238,508.607738
0.0,185,509.097736
2.0,265,510.017739
1.0,243,510.671737
3.0,334,511.777736
0.0,197,512.28974
1.0,229,513.035738
2.0,279,513.817751
5.0,446,515.319737
1.0,273,516.147735
1.0,249,516.773738
0.0,186,517.297738
1.0,246,518.175738
1.0,237,518.833738
2.0,303,519.803736
1.0,248,520.453736
3.0,316,521.555736
1.0,246,522.147736
0.0,186,522.615737
2.0,276,523.487737
3.0,330,524.585735
0.0,211,525.147738
0.0,200,525.629736
1.0,238,526.397737
0.0,182,526.893737
0.0,187,527.389738
0.0,200,528.035736
2.0,311,528.951743
0.0,196,529.61574
5.0,439,531.155739
0.0,209,531.70374
0.0,209,532.189738
0.0,210,532.851736
0.0,208,533.381735
1.0,229,533.963746
2.0,269,534.863737
2.0,271,535.693738
3.0,341,536.753739
7.0,360,537.953747
0.0,205,538.499736
0.0,206,539.035737
6.0,504,540.70374
2.0,276,541.609737
1.0,249,542.261737
1.0,262,543.067737
2.0,299,544.093738
2.0,277,544.859739
0.0,201,545.415737
0.0,204,545.997737
0.0,207,546.49374
2.0,271,547.423741
1.0,226,548.087737
1.0,236,548.731736
3.0,335,549.787736
1.0,240,550.427742
2.0,294,551.297736
0.0,196,551.779737
1.0,233,552.491736
3.0,361,553.565737
2.0,271,554.453739
1.0,223,555.077739
1.0,238,555.883741
1.0,228,556.529739
1.0,260,557.269736
3.0,352,558.247736
0.0,188,558.889736
0.0,216,559.389738
1.0,257,560.025739
1.0,230,560.771737
2.0,269,561.58574
0.0,186,562.155737
2.0,289,562.981736
0.0,207,563.469737
0.0,180,564.047735
1.0,232,564.731738
2.0,275,565.693738
1.0,236,566.371739
1.0,246,567.127736
2.0,284,568.025738
