#{"t_start": 1670871021.089623, "env_id": "Breakout-v0"}
r,l,t
2.0,317,500.647621
2.0,312,503.211622
1.0,251,505.15762
2.0,325,507.897619
1.0,258,509.965621
0.0,204,511.335619
0.0,196,512.735622
2.0,293,515.353622
3.0,361,518.739622
1.0,260,520.685621
2.0,324,523.515622
2.0,312,526.17562
4.0,432,530.115621
1.0,276,532.253622
3.0,370,535.401622
1.0,244,537.503622
3.0,394,541.089621
4.0,370,544.399621
3.0,351,547.511622
1.0,244,549.383619
1.0,244,551.43962
2.0,317,554.211619
0.0,219,555.667622
0.0,179,557.087619
3.0,337,559.99428
1.0,264,562.064283
1.0,256,564.210281
3.0,347,567.118282
2.0,344,570.156283
4.0,393,573.558283
2.0,309,576.158282
1.0,277,578.294283
1.0,242,580.388283
2.0,295,582.878283
1.0,241,584.928282
2.0,306,587.624282
2.0,290,590.262282
0.0,207,591.678285
0.0,194,593.064706
3.0,349,596.292707
0.0,179,597.514707
5.0,434,601.607979
2.0,286,603.861981
0.0,191,605.437978
2.0,287,607.94798
3.0,372,611.147981
1.0,271,613.24198
2.0,324,616.193981
0.0,193,617.659981
0.0,215,619.139978
2.0,288,621.59598
3.0,361,624.91198
3.0,358,628.11798
0.0,209,629.509985
1.0,276,631.679981
1.0,239,633.60598
2.0,294,636.07398
2.0,291,638.745978
0.0,192,640.19998
3.0,364,643.35798
5.0,516,648.285981
1.0,259,650.411979
1.0,256,652.580278
3.0,350,655.750281
4.0,386,659.132278
0.0,203,660.558279
0.0,196,661.824276
2.0,306,664.464278
0.0,205,665.926276
0.0,209,667.256278
3.0,343,670.226278
2.0,326,672.844276
0.0,201,674.484277
1.0,277,676.674277
2.0,327,679.620278
3.0,320,682.749411
2.0,321,685.561414
1.0,234,687.387411
0.0,212,688.897411
3.0,369,692.195411
0.0,200,693.769412
2.0,292,696.333412
1.0,230,698.125413
1.0,251,700.263413
4.0,386,703.631416
3.0,380,707.221414
0.0,188,708.681415
0.0,208,710.165417
0.0,207,711.615413
2.0,289,713.941412
2.0,326,716.819413
2.0,319,719.632588
1.0,262,721.628586
2.0,321,724.358584
3.0,376,727.808583
4.0,436,731.764585
2.0,303,734.310586
1.0,238,736.318584
0.0,195,737.886583
0.0,217,739.404583
1.0,261,741.546584
0.0,202,743.030586
0.0,193,744.566586
2.0,348,747.488585
4.0,412,751.244584
2.0,281,753.612586
3.0,359,756.946588
0.0,213,758.460584
0.0,186,759.814586
0.0,196,761.448583
2.0,306,764.094586
0.0,197,765.586587
0.0,210,767.024584
2.0,330,769.792586
2.0,315,772.500815
2.0,316,775.196814
1.0,226,777.098816
1.0,249,779.138813
1.0,263,781.484813
2.0,302,784.010816
1.0,268,786.022815
2.0,290,788.534816
1.0,273,790.804816
0.0,193,792.366814
0.0,193,793.834814
0.0,205,795.224817
2.0,278,797.709389
4.0,456,801.873389
3.0,360,805.107391
1.0,239,806.949388
2.0,298,809.649388
5.0,491,814.26539
4.0,436,818.21739
4.0,449,822.47139
2.0,326,825.529391
2.0,331,828.555392
2.0,318,831.369388
2.0,310,834.071714
2.0,313,836.605716
6.0,515,841.835579
7.0,545,847.271581
3.0,354,850.625581
3.0,342,853.679579
2.0,293,856.441582
0.0,209,857.936705
2.0,303,860.646708
4.0,416,864.566115
4.0,405,868.426113
0.0,209,869.94611
2.0,316,872.624113
2.0,276,875.058114
1.0,241,876.856112
3.0,361,880.330112
3.0,363,883.590113
2.0,301,885.936112
0.0,208,887.558113
3.0,347,890.864112
9.0,540,895.986041
2.0,309,898.630038
5.0,449,902.706038
1.0,272,904.844041
9.0,588,910.718041
2.0,310,913.266041
2.0,301,915.790039
1.0,251,917.812039
3.0,377,921.212041
2.0,303,923.824039
1.0,280,926.050041
2.0,290,928.608041
2.0,336,931.684042
0.0,185,933.148039
1.0,222,935.038041
1.0,274,937.196042
2.0,311,939.90604
1.0,237,941.942041
3.0,376,945.396042
2.0,276,947.760041
4.0,415,951.702039
4.0,431,955.764041
1.0,256,957.840039
5.0,473,962.254424
1.0,266,964.468424
1.0,266,966.682425
2.0,295,969.022427
2.0,273,972.389836
0.0,214,974.935098
4.0,415,979.06306
3.0,366,982.73907
1.0,256,984.93365
0.0,222,987.168313
1.0,272,989.652308
0.0,196,991.136309
1.0,262,993.568322
4.0,427,997.880538
3.0,408,1001.94454
0.0,207,1003.54654
0.0,204,1005.210547
0.0,189,1006.53854
6.0,497,1011.43654
3.0,344,1014.570539
3.0,348,1017.866539
0.0,188,1019.28854
2.0,317,1021.96854
3.0,379,1025.288538
6.0,386,1028.66054
1.0,228,1030.526538
4.0,405,1034.488538
2.0,331,1037.368537
2.0,311,1040.186542
1.0,269,1042.41503
4.0,392,1046.322109
1.0,241,1048.302105
4.0,431,1052.200107
2.0,316,1055.242107
2.0,289,1058.242111
0.0,189,1059.722106
4.0,447,1063.774108
4.0,439,1068.292108
0.0,194,1069.992826
0.0,211,1074.119873
0.0,200,1076.051421
3.0,383,1080.442303
2.0,292,1083.442407
0.0,211,1085.031947
2.0,291,1088.068608
2.0,296,1090.840572
4.0,381,1094.512253
1.0,232,1096.474404
2.0,304,1099.126691
0.0,205,1101.065465
