#{"t_start": 1671045572.169811, "env_id": "Breakout-v0"}
r,l,t
4.0,431,3096.319707
1.0,260,3097.157602
1.0,267,3097.989781
2.0,306,3098.980321
2.0,313,3099.980374
3.0,378,3101.168919
2.0,292,3102.079945
4.0,445,3103.524972
2.0,286,3104.538571
4.0,420,3105.926127
2.0,298,3106.809129
4.0,364,3108.04129
2.0,302,3108.969306
4.0,401,3110.279666
1.0,239,3110.951181
3.0,367,3112.161178
3.0,366,3113.349182
1.0,251,3114.171702
2.0,308,3115.091841
2.0,333,3116.113352
2.0,332,3117.241355
1.0,273,3118.016374
1.0,271,3118.802394
5.0,512,3120.58099
2.0,295,3121.58404
4.0,417,3122.903696
1.0,229,3123.593325
4.0,438,3125.005833
2.0,289,3125.883693
0.0,203,3372.618682
2.0,288,3373.579752
4.0,427,3375.052792
1.0,221,3375.758791
3.0,347,3376.825861
2.0,289,3377.817862
2.0,293,3378.767372
1.0,274,3379.542885
2.0,325,3380.582931
4.0,421,3382.014439
4.0,445,3383.43609
0.0,203,3384.004131
3.0,317,3385.041187
2.0,294,3386.041741
3.0,343,3387.117763
1.0,235,3387.763768
6.0,525,3389.569785
5.0,484,3391.26992
0.0,210,3391.816037
4.0,409,3393.161036
3.0,412,3394.560121
1.0,262,3395.284635
2.0,285,3396.235664
6.0,535,3398.023729
2.0,286,3398.918749
3.0,350,3400.104777
1.0,260,3400.831779
6.0,533,3402.653314
3.0,340,3403.756856
0.0,184,3404.265368
2.0,293,3405.179925
2.0,297,3662.986114
1.0,261,3663.824685
0.0,207,3664.41175
2.0,304,3665.569262
1.0,248,3666.240262
2.0,287,3667.182794
4.0,450,3668.650766
3.0,353,3669.960037
0.0,199,3670.555223
4.0,401,3672.588686
4.0,410,3674.304777
4.0,407,3676.163388
4.0,452,3678.173638
3.0,384,3679.488183
2.0,328,3680.545181
3.0,338,3681.660181
1.0,283,3682.581246
4.0,415,3684.126843
3.0,344,3685.447835
3.0,380,3686.890414
2.0,333,3688.020227
1.0,268,3688.764673
0.0,186,3689.295189
4.0,419,3690.745245
0.0,199,3691.321297
3.0,362,3692.6043
4.0,395,3693.943899
2.0,281,3694.925992
0.0,219,3695.488992
2.0,307,3696.480996
3.0,345,3697.558577
10.0,539,3699.548575
2.0,321,3955.967798
5.0,473,3957.553298
2.0,298,3958.567406
2.0,301,3959.502403
4.0,436,3961.002428
2.0,308,3961.860426
3.0,331,3962.883427
3.0,363,3964.004535
0.0,191,3964.585539
2.0,300,3965.514545
6.0,540,3967.272536
4.0,390,3968.541538
0.0,200,3969.017533
2.0,294,3969.952541
2.0,307,3970.923572
1.0,232,3971.585571
4.0,418,3973.034593
5.0,462,3974.538594
0.0,207,3975.101594
0.0,177,3975.580592
1.0,246,3976.291593
3.0,388,3977.65959
4.0,395,3978.956592
11.0,649,3981.266591
1.0,229,3981.944595
3.0,328,3983.01463
3.0,378,3984.246143
1.0,223,3984.908139
2.0,321,3985.909142
1.0,261,3986.757138
1.0,245,3987.44214
2.0,344,4236.667494
3.0,369,4237.854595
6.0,384,4239.110595
2.0,307,4240.066594
3.0,387,4241.304596
3.0,364,4242.576138
5.0,491,4244.30065
1.0,273,4245.078647
6.0,521,4246.877164
3.0,381,4248.111165
5.0,508,4249.760678
0.0,188,4250.345676
4.0,411,4251.619191
1.0,254,4252.394731
2.0,302,4253.341731
4.0,407,4254.736271
1.0,284,4255.60529
3.0,370,4256.782293
2.0,322,4257.751832
1.0,248,4258.468832
2.0,305,4259.381383
2.0,297,4260.333382
3.0,382,4261.562385
2.0,309,4262.594379
5.0,466,4264.208069
6.0,522,4265.896931
1.0,248,4266.698941
2.0,295,4267.589987
3.0,381,4268.738979
2.0,303,4516.695828
7.0,495,4518.395333
8.0,579,4520.414577
8.0,649,4522.682633
3.0,340,4523.760151
5.0,513,4525.487231
2.0,272,4526.346339
3.0,398,4527.665368
2.0,336,4528.710465
4.0,435,4530.141062
3.0,311,4531.103135
1.0,276,4531.933703
8.0,496,4533.684244
2.0,296,4534.585243
2.0,318,4535.574395
5.0,428,4537.048098
2.0,275,4537.8381
5.0,464,4539.420144
5.0,462,4540.870681
2.0,282,4541.698681
3.0,332,4542.833709
8.0,573,4544.79482
4.0,430,4546.294938
2.0,340,4547.332689
3.0,341,4548.335724
3.0,324,4798.039225
1.0,238,4798.90178
3.0,393,4800.250811
3.0,368,4801.546918
3.0,329,4802.757612
4.0,405,4804.471359
0.0,195,4805.044359
4.0,395,4806.372452
3.0,397,4807.776963
5.0,426,4809.277963
1.0,263,4810.080962
3.0,335,4811.1245
3.0,369,4812.443053
2.0,290,4813.421124
4.0,416,4814.839126
6.0,515,4817.486452
4.0,395,4820.211163
3.0,319,4821.446287
9.0,699,4824.635501
3.0,360,4826.160922
2.0,296,4827.111952
3.0,346,4828.46449
3.0,362,4829.778111
3.0,359,4831.0179
4.0,436,4832.655444
6.0,535,4834.508033
4.0,395,4835.898781
1.0,252,5094.802289
2.0,303,5095.728388
6.0,504,5097.442921
0.0,180,5097.956926
2.0,268,5098.746023
0.0,189,5099.259059
5.0,478,5100.791642
6.0,568,5102.74364
5.0,435,5104.235214
1.0,245,5104.987213
5.0,458,5106.508243
1.0,263,5107.333351
5.0,497,5108.91903
8.0,595,5110.954683
5.0,422,5112.436921
6.0,521,5114.268025
1.0,274,5115.075029
6.0,496,5116.79923
2.0,347,5117.804861
4.0,419,5119.162381
5.0,487,5120.787918
2.0,281,5121.727506
6.0,467,5123.267057
8.0,612,5125.526231
0.0,208,5126.073743
2.0,303,5126.99428
3.0,368,5378.906578
7.0,579,5380.95157
8.0,601,5383.063085
3.0,357,5384.190084
2.0,317,5385.182085
3.0,372,5386.369085
3.0,387,5387.615088
1.0,238,5388.264084
1.0,226,5388.880082
1.0,220,5389.574085
4.0,404,5390.829086
2.0,273,5391.6466
3.0,357,5392.809598
1.0,224,5393.4696
0.0,194,5393.979623
7.0,549,5395.88362
1.0,259,5396.636621
5.0,504,5398.308629
1.0,257,5399.134619
1.0,252,5399.914618
9.0,609,5401.923621
4.0,379,5403.175621
3.0,348,5404.240618
5.0,415,5405.647624
6.0,485,5407.27762
5.0,461,5408.830647
8.0,570,5656.90632
7.0,601,5658.959319
7.0,554,5660.86632
3.0,337,5661.996324
8.0,541,5663.772829
2.0,298,5664.724834
2.0,330,5665.861826
7.0,528,5667.565828
5.0,445,5669.057826
5.0,477,5670.636827
5.0,436,5672.114828
4.0,398,5673.33734
6.0,502,5674.922852
1.0,273,5675.716849
4.0,434,5677.02745
5.0,427,5678.446455
8.0,647,5680.670351
7.0,574,5682.65335
0.0,179,5683.123351
4.0,387,5684.40235
2.0,280,5685.229349
3.0,375,5686.359354
6.0,531,5688.092886
5.0,427,5969.722311
6.0,484,5971.599829
5.0,450,5973.196832
5.0,427,5974.899826
6.0,489,5976.749825
3.0,312,5977.907342
7.0,549,5980.04135
2.0,311,5981.198339
7.0,541,5983.413874
6.0,511,5985.366875
2.0,263,5986.303385
3.0,371,5987.677382
7.0,535,5989.934383
7.0,532,5992.004384
3.0,383,5993.364385
9.0,684,5996.046179
2.0,278,5997.136693
5.0,513,5998.955694
6.0,480,6000.773695
3.0,382,6002.155217
3.0,390,6003.582216
3.0,326,6004.632246
8.0,589,6315.616576
4.0,399,6317.086098
1.0,221,6317.847095
1.0,252,6318.602097
2.0,296,6319.605095
5.0,415,6321.279553
2.0,281,6322.406119
7.0,537,6324.661341
8.0,579,6326.88699
5.0,435,6328.570987
7.0,543,6330.816499
4.0,438,6332.540528
7.0,517,6334.476093
4.0,396,6335.972091
2.0,290,6336.970781
4.0,409,6338.525778
4.0,459,6340.293783
4.0,400,6342.034829
8.0,560,6344.249232
5.0,448,6346.056312
3.0,319,6347.390386
6.0,520,6349.349488
9.0,685,6352.122104
6.0,442,6646.623976
4.0,392,6648.118582
2.0,291,6649.232646
4.0,400,6650.73025
4.0,406,6652.250255
4.0,344,6653.48484
3.0,344,6654.75587
4.0,418,6656.646476
8.0,559,6659.033154
7.0,548,6661.22574
4.0,413,6662.711825
5.0,426,6664.364377
6.0,475,6666.113532
0.0,211,6666.700628
5.0,474,6668.629256
8.0,573,6671.008899
6.0,472,6672.735469
6.0,486,6674.612503
6.0,532,6676.726099
2.0,278,6677.744686
2.0,303,6678.841727
7.0,514,6680.892879
6.0,463,6682.778879
